RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
46041.08,0,,,,,,,,,,,,
182843.24,0,,,,,,,,,,,,
171364.18,0,,,,,,,,,,,,
183399.12,1,,,,,,,,,,,,
152883.95,0,,,,,,,,,,,,
50560.45,1,,,,,,,,,,,,
54702.66,0,,,,,,,,,,,,
78365.75,0,,,,,,,,,,,,
68666.63,0,,,,,,,,,,,,
151375.73,0,,,,,,,,,,,,
19959.67,0,,,,,,,,,,,,
26955.72,0,,,,,,,,,,,,
76267.59,0,,,,,,,,,,,,
100998.5,0,,,,,,,,,,,,
191070.01,0,,,,,,,,,,,,
176858.5,0,,,,,,,,,,,,
45325.26,0,,,,,,,,,,,,
190958.48,1,,,,,,,,,,,,
78896.59,0,,,,,,,,,,,,
121964.46,1,,,,,,,,,,,,
11144.4,0,,,,,,,,,,,,
144181.48,0,,,,,,,,,,,,
32757.55,0,,,,,,,,,,,,
80320.3,0,,,,,,,,,,,,
185830.72,0,,,,,,,,,,,,
160095.31,0,,,,,,,,,,,,
52198.84,0,,,,,,,,,,,,
31811.44,0,,,,,,,,,,,,
104181.78,0,,,,,,,,,,,,
67667.19,0,,,,,,,,,,,,
193974.47,0,,,,,,,,,,,,
198055.94,1,,,,,,,,,,,,
43249.67,0,,,,,,,,,,,,
55218.02,0,,,,,,,,,,,,
131305.37,1,,,,,,,,,,,,
43117.1,0,,,,,,,,,,,,
186655.11,0,,,,,,,,,,,,
33266.29,0,,,,,,,,,,,,
555.28,0,,,,,,,,,,,,
150944.31,1,,,,,,,,,,,,
72846.58,1,,,,,,,,,,,,
35279.74,0,,,,,,,,,,,,
2101.89,0,,,,,,,,,,,,
94949.84,0,,,,,,,,,,,,
99061.75,1,,,,,,,,,,,,
74692.06,0,,,,,,,,,,,,
116692.8,0,,,,,,,,,,,,
32824.15,0,,,,,,,,,,,,
139607.61,0,,,,,,,,,,,,
115525.13,0,,,,,,,,,,,,
20955.03,1,,,,,,,,,,,,
52341.15,0,,,,,,,,,,,,
159813.18,0,,,,,,,,,,,,
169935.46,1,,,,,,,,,,,,
146033.52,0,,,,,,,,,,,,
153122.73,0,,,,,,,,,,,,
60335.24,0,,,,,,,,,,,,
163757.29,0,,,,,,,,,,,,
156648.81,0,,,,,,,,,,,,
176471.78,1,,,,,,,,,,,,
5388.3,0,,,,,,,,,,,,
93332.64,1,,,,,,,,,,,,
71192.82,0,,,,,,,,,,,,
170309.19,0,,,,,,,,,,,,
109794.31,0,,,,,,,,,,,,
166310.82,0,,,,,,,,,,,,
126728.27,0,,,,,,,,,,,,
30338.94,0,,,,,,,,,,,,
37935.83,0,,,,,,,,,,,,
25329.48,0,,,,,,,,,,,,
49676.33,0,,,,,,,,,,,,
169498.61,0,,,,,,,,,,,,
26500.29,1,,,,,,,,,,,,
166458.41,0,,,,,,,,,,,,
181294.39,0,,,,,,,,,,,,
21768.21,0,,,,,,,,,,,,
72849.29,0,,,,,,,,,,,,
24499.97,0,,,,,,,,,,,,
98994.92,0,,,,,,,,,,,,
141446.01,0,,,,,,,,,,,,
77864.41,0,,,,,,,,,,,,
115115.32,0,,,,,,,,,,,,
168605.96,0,,,,,,,,,,,,
38550.4,0,,,,,,,,,,,,
160618.61,1,,,,,,,,,,,,
3701.63,0,,,,,,,,,,,,
88659.44,0,,,,,,,,,,,,
44273.91,0,,,,,,,,,,,,
156495.39,1,,,,,,,,,,,,
182988.94,0,,,,,,,,,,,,
175082.2,0,,,,,,,,,,,,
148811.14,0,,,,,,,,,,,,
85901.09,0,,,,,,,,,,,,
199255.32,0,,,,,,,,,,,,
107973.44,0,,,,,,,,,,,,
128028.6,0,,,,,,,,,,,,
104610.86,0,,,,,,,,,,,,
69676.55,0,,,,,,,,,,,,
35982.42,0,,,,,,,,,,,,
117939.17,0,,,,,,,,,,,,
95140.62,0,,,,,,,,,,,,
167682.57,0,,,,,,,,,,,,
56562.57,0,,,,,,,,,,,,
90305.97,0,,,,,,,,,,,,
109895.16,0,,,,,,,,,,,,
1843.24,0,,,,,,,,,,,,
102747.02,0,,,,,,,,,,,,
97465.89,0,,,,,,,,,,,,
105352.55,0,,,,,,,,,,,,
85801.77,0,,,,,,,,,,,,
69370.05,0,,,,,,,,,,,,
176945.96,0,,,,,,,,,,,,
21597.2,0,,,,,,,,,,,,
152039.67,0,,,,,,,,,,,,
111893.09,0,,,,,,,,,,,,
195074.62,0,,,,,,,,,,,,
15959.01,0,,,,,,,,,,,,
72628.84,1,,,,,,,,,,,,
64157.24,1,,,,,,,,,,,,
23860.5,0,,,,,,,,,,,,
85687.09,1,,,,,,,,,,,,
179451.42,0,,,,,,,,,,,,
93180.09,0,,,,,,,,,,,,
157097.09,0,,,,,,,,,,,,
80344.96,1,,,,,,,,,,,,
26080.54,1,,,,,,,,,,,,
31406.93,0,,,,,,,,,,,,
32044.64,0,,,,,,,,,,,,
132734.87,0,,,,,,,,,,,,
61602.42,0,,,,,,,,,,,,
41304.44,1,,,,,,,,,,,,
57962.41,0,,,,,,,,,,,,
42862.82,0,,,,,,,,,,,,
152992.04,0,,,,,,,,,,,,
91193.65,0,,,,,,,,,,,,
130132.41,0,,,,,,,,,,,,
88751.45,0,,,,,,,,,,,,
104118.93,0,,,,,,,,,,,,
42028.16,0,,,,,,,,,,,,
75632.78,0,,,,,,,,,,,,
53710.23,0,,,,,,,,,,,,
13066.3,0,,,,,,,,,,,,
152417.97,0,,,,,,,,,,,,
3299.01,0,,,,,,,,,,,,
198091.81,0,,,,,,,,,,,,
103934.12,0,,,,,,,,,,,,
70403.65,0,,,,,,,,,,,,
102179.86,0,,,,,,,,,,,,
30375.18,0,,,,,,,,,,,,
184796.84,0,,,,,,,,,,,,
166264.89,0,,,,,,,,,,,,
88391.97,0,,,,,,,,,,,,
115186.97,0,,,,,,,,,,,,
13935.53,1,,,,,,,,,,,,
83910.4,0,,,,,,,,,,,,
34712.34,1,,,,,,,,,,,,
13871.34,0,,,,,,,,,,,,
139494.75,0,,,,,,,,,,,,
140724.64,0,,,,,,,,,,,,
20682.46,0,,,,,,,,,,,,
124202.26,0,,,,,,,,,,,,
159638.77,0,,,,,,,,,,,,
171056.65,1,,,,,,,,,,,,
25333.03,1,,,,,,,,,,,,
29372.62,0,,,,,,,,,,,,
38533.79,0,,,,,,,,,,,,
156122.13,1,,,,,,,,,,,,
57904.22,1,,,,,,,,,,,,
31257.1,1,,,,,,,,,,,,
193214.05,0,,,,,,,,,,,,
137757.69,0,,,,,,,,,,,,
13308.2,1,,,,,,,,,,,,
132861.9,1,,,,,,,,,,,,
125083.29,0,,,,,,,,,,,,
12405.2,0,,,,,,,,,,,,
37697.29,0,,,,,,,,,,,,
105599.65,0,,,,,,,,,,,,
142783.98,1,,,,,,,,,,,,
168412.07,1,,,,,,,,,,,,
184036.47,0,,,,,,,,,,,,
48478.47,0,,,,,,,,,,,,
3896.08,0,,,,,,,,,,,,
132370.75,1,,,,,,,,,,,,
128260.86,1,,,,,,,,,,,,
106534.15,0,,,,,,,,,,,,
102515.42,0,,,,,,,,,,,,
83643.87,0,,,,,,,,,,,,
138906.85,1,,,,,,,,,,,,
29995.83,1,,,,,,,,,,,,
164081.42,0,,,,,,,,,,,,
187976.88,1,,,,,,,,,,,,
158171.36,0,,,,,,,,,,,,
155711.64,0,,,,,,,,,,,,
85890.75,1,,,,,,,,,,,,
83844.79,0,,,,,,,,,,,,
41777.9,1,,,,,,,,,,,,
81908.09,0,,,,,,,,,,,,
139377.24,1,,,,,,,,,,,,
73562.05,1,,,,,,,,,,,,
165786.1,0,,,,,,,,,,,,
174921.91,0,,,,,,,,,,,,
120790.02,0,,,,,,,,,,,,
56092.51,0,,,,,,,,,,,,
158816.03,0,,,,,,,,,,,,
125660.99,0,,,,,,,,,,,,
128400.62,0,,,,,,,,,,,,
107181.22,0,,,,,,,,,,,,
77203.72,1,,,,,,,,,,,,
129740.11,0,,,,,,,,,,,,
187604.97,1,,,,,,,,,,,,
184754.26,0,,,,,,,,,,,,
63981.37,1,,,,,,,,,,,,
192831.67,1,,,,,,,,,,,,
70849.47,0,,,,,,,,,,,,
27914.95,0,,,,,,,,,,,,
173568.3,1,,,,,,,,,,,,
9324.31,1,,,,,,,,,,,,
26628.88,1,,,,,,,,,,,,
145601.8,0,,,,,,,,,,,,
144496.07,0,,,,,,,,,,,,
11779.98,1,,,,,,,,,,,,
83983.39,1,,,,,,,,,,,,
123318.37,0,,,,,,,,,,,,
65481.86,0,,,,,,,,,,,,
47728,0,,,,,,,,,,,,
59195.05,0,,,,,,,,,,,,
98060.51,0,,,,,,,,,,,,
90106.94,0,,,,,,,,,,,,
13549.34,0,,,,,,,,,,,,
113436.08,0,,,,,,,,,,,,
42442.21,0,,,,,,,,,,,,
68297.61,1,,,,,,,,,,,,
80134.65,0,,,,,,,,,,,,
96051.1,0,,,,,,,,,,,,
80682.35,0,,,,,,,,,,,,
111149.98,0,,,,,,,,,,,,
182612.38,0,,,,,,,,,,,,
109201.43,0,,,,,,,,,,,,
151146.67,0,,,,,,,,,,,,
93901.61,0,,,,,,,,,,,,
36342.79,0,,,,,,,,,,,,
98302.57,1,,,,,,,,,,,,
84972.9,1,,,,,,,,,,,,
108747.12,1,,,,,,,,,,,,
21862.19,0,,,,,,,,,,,,
121551.93,0,,,,,,,,,,,,
177065.24,1,,,,,,,,,,,,
140460.01,0,,,,,,,,,,,,
35337.31,0,,,,,,,,,,,,
193502.93,0,,,,,,,,,,,,
32174.03,0,,,,,,,,,,,,
5811.9,1,,,,,,,,,,,,
149593.61,0,,,,,,,,,,,,
37439.9,1,,,,,,,,,,,,
142763.51,1,,,,,,,,,,,,
45038.74,0,,,,,,,,,,,,
172097.4,0,,,,,,,,,,,,
180344.69,1,,,,,,,,,,,,
37392.56,0,,,,,,,,,,,,
36864.05,0,,,,,,,,,,,,
132418.59,0,,,,,,,,,,,,
60894.26,0,,,,,,,,,,,,
143913.33,0,,,,,,,,,,,,
172240.27,0,,,,,,,,,,,,
86619.77,0,,,,,,,,,,,,
164074.89,0,,,,,,,,,,,,
69039.43,0,,,,,,,,,,,,
132468.76,1,,,,,,,,,,,,
65316.5,0,,,,,,,,,,,,
57164.19,0,,,,,,,,,,,,
34397.08,0,,,,,,,,,,,,
177431.59,1,,,,,,,,,,,,
142009.46,1,,,,,,,,,,,,
80618.47,0,,,,,,,,,,,,
124218.27,0,,,,,,,,,,,,
85286.3,0,,,,,,,,,,,,
40889.14,0,,,,,,,,,,,,
107236.87,0,,,,,,,,,,,,
168085.97,0,,,,,,,,,,,,
146663.43,1,,,,,,,,,,,,
4791.8,0,,,,,,,,,,,,
120819.58,0,,,,,,,,,,,,
114539.67,1,,,,,,,,,,,,
154000.99,0,,,,,,,,,,,,
137980.58,1,,,,,,,,,,,,
83343.73,0,,,,,,,,,,,,
82195.15,0,,,,,,,,,,,,
149550.95,0,,,,,,,,,,,,
197688.5,0,,,,,,,,,,,,
72929.96,0,,,,,,,,,,,,
171045.35,1,,,,,,,,,,,,
27731.05,0,,,,,,,,,,,,
126131.9,0,,,,,,,,,,,,
103931.49,0,,,,,,,,,,,,
147635.33,1,,,,,,,,,,,,
61961.57,0,,,,,,,,,,,,
125435.47,1,,,,,,,,,,,,
42240.54,0,,,,,,,,,,,,
57942.88,0,,,,,,,,,,,,
153419.62,0,,,,,,,,,,,,
189727.12,0,,,,,,,,,,,,
165385.55,0,,,,,,,,,,,,
19687.99,0,,,,,,,,,,,,
39473.63,1,,,,,,,,,,,,
144723.38,0,,,,,,,,,,,,
194895.57,1,,,,,,,,,,,,
77271.91,0,,,,,,,,,,,,
105096.82,1,,,,,,,,,,,,
176780.39,0,,,,,,,,,,,,
153786.46,1,,,,,,,,,,,,
43612.06,0,,,,,,,,,,,,
79479.74,0,,,,,,,,,,,,
92320.37,1,,,,,,,,,,,,
193201.86,0,,,,,,,,,,,,
126353.13,1,,,,,,,,,,,,
135008.92,0,,,,,,,,,,,,
17135.6,0,,,,,,,,,,,,
60651.77,0,,,,,,,,,,,,
188343.05,0,,,,,,,,,,,,
23291.83,0,,,,,,,,,,,,
64443.75,0,,,,,,,,,,,,
287.99,0,,,,,,,,,,,,
137961.41,0,,,,,,,,,,,,
72169.95,1,,,,,,,,,,,,
39608.58,0,,,,,,,,,,,,
175458.21,0,,,,,,,,,,,,
89524.83,0,,,,,,,,,,,,
13221.25,0,,,,,,,,,,,,
102889.34,0,,,,,,,,,,,,
166468.21,1,,,,,,,,,,,,
27149.27,0,,,,,,,,,,,,
59601.15,0,,,,,,,,,,,,
22026.18,0,,,,,,,,,,,,
153059.62,0,,,,,,,,,,,,
167313.07,0,,,,,,,,,,,,
12833.96,0,,,,,,,,,,,,
197582.79,0,,,,,,,,,,,,
4033.39,1,,,,,,,,,,,,
125877.22,0,,,,,,,,,,,,
176913.42,0,,,,,,,,,,,,
105476.65,0,,,,,,,,,,,,
59172.42,0,,,,,,,,,,,,
108731.02,1,,,,,,,,,,,,
175310.38,0,,,,,,,,,,,,
38170.04,0,,,,,,,,,,,,
105887.04,0,,,,,,,,,,,,
95625.03,0,,,,,,,,,,,,
9541.15,0,,,,,,,,,,,,
148516.79,0,,,,,,,,,,,,
113907.8,0,,,,,,,,,,,,
164647.72,1,,,,,,,,,,,,
98621.04,1,,,,,,,,,,,,
37479.97,0,,,,,,,,,,,,
15846.42,0,,,,,,,,,,,,
5104.08,1,,,,,,,,,,,,
61937.6,0,,,,,,,,,,,,
170008.74,0,,,,,,,,,,,,
165000.68,0,,,,,,,,,,,,
76197.05,0,,,,,,,,,,,,
118045.98,0,,,,,,,,,,,,
157360.9,0,,,,,,,,,,,,
196226.38,0,,,,,,,,,,,,
44384.57,1,,,,,,,,,,,,
72993.65,0,,,,,,,,,,,,
124571.09,0,,,,,,,,,,,,
43640.16,0,,,,,,,,,,,,
31121.42,0,,,,,,,,,,,,
22372.78,0,,,,,,,,,,,,
170338.35,0,,,,,,,,,,,,
158845.49,1,,,,,,,,,,,,
67926.18,0,,,,,,,,,,,,
194783.12,0,,,,,,,,,,,,
176036.01,0,,,,,,,,,,,,
198826.03,1,,,,,,,,,,,,
168683.57,0,,,,,,,,,,,,
6936.27,0,,,,,,,,,,,,
179230.23,0,,,,,,,,,,,,
103421.91,0,,,,,,,,,,,,
147578.26,0,,,,,,,,,,,,
130504.49,0,,,,,,,,,,,,
16149.13,0,,,,,,,,,,,,
118862.08,1,,,,,,,,,,,,
143397.14,1,,,,,,,,,,,,
137959,0,,,,,,,,,,,,
93702.96,1,,,,,,,,,,,,
172939.3,1,,,,,,,,,,,,
108162.13,0,,,,,,,,,,,,
35896.09,0,,,,,,,,,,,,
104852.6,0,,,,,,,,,,,,
188850.89,0,,,,,,,,,,,,
28615.8,0,,,,,,,,,,,,
172001.44,0,,,,,,,,,,,,
60116.57,0,,,,,,,,,,,,
170528.63,0,,,,,,,,,,,,
189683.7,0,,,,,,,,,,,,
49734.94,0,,,,,,,,,,,,
121529.59,1,,,,,,,,,,,,
71071.47,0,,,,,,,,,,,,
142995.32,0,,,,,,,,,,,,
13054.25,0,,,,,,,,,,,,
89402.54,0,,,,,,,,,,,,
111241.37,0,,,,,,,,,,,,
119638.85,0,,,,,,,,,,,,
151581.79,0,,,,,,,,,,,,
73881.68,1,,,,,,,,,,,,
176902.83,0,,,,,,,,,,,,
7034.94,0,,,,,,,,,,,,
122547.58,0,,,,,,,,,,,,
161559.12,0,,,,,,,,,,,,
137510.41,1,,,,,,,,,,,,
185366.56,0,,,,,,,,,,,,
182224.14,0,,,,,,,,,,,,
42581.04,0,,,,,,,,,,,,
31921.95,0,,,,,,,,,,,,
102460.84,1,,,,,,,,,,,,
109681.29,0,,,,,,,,,,,,
106345.05,1,,,,,,,,,,,,
102472.9,0,,,,,,,,,,,,
36249.76,0,,,,,,,,,,,,
32996.89,1,,,,,,,,,,,,
195123.94,0,,,,,,,,,,,,
57014.43,0,,,,,,,,,,,,
159483.76,1,,,,,,,,,,,,
100929.59,0,,,,,,,,,,,,
12513.07,0,,,,,,,,,,,,
74900.9,0,,,,,,,,,,,,
137111.89,0,,,,,,,,,,,,
60212.51,0,,,,,,,,,,,,
187343.4,0,,,,,,,,,,,,
183284.53,0,,,,,,,,,,,,
8125.39,0,,,,,,,,,,,,
103220.56,0,,,,,,,,,,,,
96885.19,0,,,,,,,,,,,,
8877.06,0,,,,,,,,,,,,
147530.06,0,,,,,,,,,,,,
33389.42,0,,,,,,,,,,,,
45309.24,0,,,,,,,,,,,,
35230.61,0,,,,,,,,,,,,
59816.41,0,,,,,,,,,,,,
69080.46,0,,,,,,,,,,,,
143450.61,0,,,,,,,,,,,,
40774.01,0,,,,,,,,,,,,
99377.27,0,,,,,,,,,,,,
133617.43,0,,,,,,,,,,,,
101495,1,,,,,,,,,,,,
119333.95,1,,,,,,,,,,,,
167682.37,0,,,,,,,,,,,,
152884.85,0,,,,,,,,,,,,
70400.86,0,,,,,,,,,,,,
65413.41,0,,,,,,,,,,,,
182728.8,0,,,,,,,,,,,,
81442.6,0,,,,,,,,,,,,
144251.38,0,,,,,,,,,,,,
40207.06,0,,,,,,,,,,,,
54530.51,1,,,,,,,,,,,,
32683.88,1,,,,,,,,,,,,
104703.96,0,,,,,,,,,,,,
26907.43,0,,,,,,,,,,,,
180591.32,0,,,,,,,,,,,,
60905.51,0,,,,,,,,,,,,
47777.15,1,,,,,,,,,,,,
108222.68,0,,,,,,,,,,,,
3554.63,0,,,,,,,,,,,,
78616.92,0,,,,,,,,,,,,
100566.81,0,,,,,,,,,,,,
183259.35,0,,,,,,,,,,,,
159131.21,0,,,,,,,,,,,,
160976.85,1,,,,,,,,,,,,
42933.26,0,,,,,,,,,,,,
91291.2,0,,,,,,,,,,,,
52471.36,0,,,,,,,,,,,,
108804.28,0,,,,,,,,,,,,
122449.18,0,,,,,,,,,,,,
41682.3,0,,,,,,,,,,,,
148887.69,0,,,,,,,,,,,,
137784.25,0,,,,,,,,,,,,
190573.91,1,,,,,,,,,,,,
102076.03,0,,,,,,,,,,,,
56307.51,0,,,,,,,,,,,,
49775.58,0,,,,,,,,,,,,
4395.45,0,,,,,,,,,,,,
28461.29,1,,,,,,,,,,,,
28184.7,0,,,,,,,,,,,,
3149.1,0,,,,,,,,,,,,
194273.12,0,,,,,,,,,,,,
148537.07,0,,,,,,,,,,,,
116378.31,0,,,,,,,,,,,,
6761.84,0,,,,,,,,,,,,
81995.92,0,,,,,,,,,,,,
14392.68,0,,,,,,,,,,,,
468.94,1,,,,,,,,,,,,
122379.54,0,,,,,,,,,,,,
13228.93,1,,,,,,,,,,,,
154002.02,1,,,,,,,,,,,,
112777.38,0,,,,,,,,,,,,
128528.83,0,,,,,,,,,,,,
170122.22,0,,,,,,,,,,,,
2803.89,0,,,,,,,,,,,,
181918.26,1,,,,,,,,,,,,
115241.96,1,,,,,,,,,,,,
129956.13,0,,,,,,,,,,,,
45858.49,0,,,,,,,,,,,,
131083.56,1,,,,,,,,,,,,
46422.46,0,,,,,,,,,,,,
57675.88,0,,,,,,,,,,,,
169741.96,0,,,,,,,,,,,,
26022.37,0,,,,,,,,,,,,
125334.16,1,,,,,,,,,,,,
21343.74,0,,,,,,,,,,,,
139971.01,0,,,,,,,,,,,,
47455.82,0,,,,,,,,,,,,
55593.8,0,,,,,,,,,,,,
191756.54,1,,,,,,,,,,,,
76373.38,0,,,,,,,,,,,,
169278.51,0,,,,,,,,,,,,
136909.88,0,,,,,,,,,,,,
54865.92,0,,,,,,,,,,,,
156529.44,0,,,,,,,,,,,,
113482.2,0,,,,,,,,,,,,
63446.47,0,,,,,,,,,,,,
13624.02,0,,,,,,,,,,,,
148814.54,0,,,,,,,,,,,,
65567.91,0,,,,,,,,,,,,
6409.55,0,,,,,,,,,,,,
126997.53,0,,,,,,,,,,,,
171762.87,1,,,,,,,,,,,,
129031.19,1,,,,,,,,,,,,
182691.31,0,,,,,,,,,,,,
12351.01,0,,,,,,,,,,,,
135123.96,0,,,,,,,,,,,,
181490.42,0,,,,,,,,,,,,
186490.37,0,,,,,,,,,,,,
41248.8,0,,,,,,,,,,,,
116267.28,0,,,,,,,,,,,,
9201.53,0,,,,,,,,,,,,
80630.32,0,,,,,,,,,,,,
159165.7,0,,,,,,,,,,,,
86490.09,1,,,,,,,,,,,,
197572.41,0,,,,,,,,,,,,
105159.89,0,,,,,,,,,,,,
40807.26,0,,,,,,,,,,,,
143.34,0,,,,,,,,,,,,
125823.79,1,,,,,,,,,,,,
138465.7,0,,,,,,,,,,,,
44008.91,0,,,,,,,,,,,,
66893.28,1,,,,,,,,,,,,
76503.06,0,,,,,,,,,,,,
56784.11,0,,,,,,,,,,,,
175657.55,0,,,,,,,,,,,,
105155.66,0,,,,,,,,,,,,
47468.56,0,,,,,,,,,,,,
64729.51,0,,,,,,,,,,,,
101108.85,1,,,,,,,,,,,,
140938.95,1,,,,,,,,,,,,
37662.49,0,,,,,,,,,,,,
86414.41,0,,,,,,,,,,,,
41820.65,0,,,,,,,,,,,,
127734.16,0,,,,,,,,,,,,
123872,0,,,,,,,,,,,,
113050.92,0,,,,,,,,,,,,
131389.39,0,,,,,,,,,,,,
26589.56,0,,,,,,,,,,,,
195463.35,0,,,,,,,,,,,,
108876.75,1,,,,,,,,,,,,
136054.45,0,,,,,,,,,,,,
182262.66,0,,,,,,,,,,,,
129209.09,0,,,,,,,,,,,,
64853.51,1,,,,,,,,,,,,
148989.15,0,,,,,,,,,,,,
71047.51,0,,,,,,,,,,,,
185341.63,0,,,,,,,,,,,,
137793.35,0,,,,,,,,,,,,
198317.23,0,,,,,,,,,,,,
162137.5,0,,,,,,,,,,,,
109688.82,1,,,,,,,,,,,,
36320.87,1,,,,,,,,,,,,
31384.86,0,,,,,,,,,,,,
114083.73,0,,,,,,,,,,,,
163331.65,0,,,,,,,,,,,,
50777.77,0,,,,,,,,,,,,
30772.86,1,,,,,,,,,,,,
113796.15,1,,,,,,,,,,,,
188729.08,1,,,,,,,,,,,,
86701.4,0,,,,,,,,,,,,
153129.22,0,,,,,,,,,,,,
19825.09,0,,,,,,,,,,,,
12186.83,0,,,,,,,,,,,,
86920.97,1,,,,,,,,,,,,
35408.77,0,,,,,,,,,,,,
165576.55,0,,,,,,,,,,,,
48226.76,0,,,,,,,,,,,,
199454.37,0,,,,,,,,,,,,
118749.58,0,,,,,,,,,,,,
151623.91,0,,,,,,,,,,,,
172097.95,0,,,,,,,,,,,,
87677.15,0,,,,,,,,,,,,
21858.28,0,,,,,,,,,,,,
123866.28,0,,,,,,,,,,,,
74694.41,0,,,,,,,,,,,,
16770.31,1,,,,,,,,,,,,
49424.6,0,,,,,,,,,,,,
172031.22,0,,,,,,,,,,,,
183021.06,1,,,,,,,,,,,,
73979.85,1,,,,,,,,,,,,
26265.18,0,,,,,,,,,,,,
24857.25,0,,,,,,,,,,,,
167969.15,0,,,,,,,,,,,,
189307.7,0,,,,,,,,,,,,
99770.3,0,,,,,,,,,,,,
119712.78,0,,,,,,,,,,,,
168607.74,0,,,,,,,,,,,,
83087.13,0,,,,,,,,,,,,
130664.79,0,,,,,,,,,,,,
133267.69,1,,,,,,,,,,,,
67029.82,1,,,,,,,,,,,,
141031.08,0,,,,,,,,,,,,
125110.02,0,,,,,,,,,,,,
117832.39,0,,,,,,,,,,,,
198817.72,0,,,,,,,,,,,,
146411.6,0,,,,,,,,,,,,
131312.56,1,,,,,,,,,,,,
141652.2,0,,,,,,,,,,,,
64477.25,0,,,,,,,,,,,,
191215.61,0,,,,,,,,,,,,
37090.44,0,,,,,,,,,,,,
57517.71,0,,,,,,,,,,,,
63241.21,1,,,,,,,,,,,,
44567.83,1,,,,,,,,,,,,
135337.11,0,,,,,,,,,,,,
33964.03,0,,,,,,,,,,,,
61623.19,0,,,,,,,,,,,,
168989.77,0,,,,,,,,,,,,
74425.41,0,,,,,,,,,,,,
178929.84,0,,,,,,,,,,,,
101382.86,1,,,,,,,,,,,,
180769.55,0,,,,,,,,,,,,
92378.54,0,,,,,,,,,,,,
38252.25,0,,,,,,,,,,,,
146111.35,0,,,,,,,,,,,,
72350.17,0,,,,,,,,,,,,
48242.38,0,,,,,,,,,,,,
148305.82,0,,,,,,,,,,,,
8270.06,0,,,,,,,,,,,,
41549.64,0,,,,,,,,,,,,
138656.81,1,,,,,,,,,,,,
12510.53,0,,,,,,,,,,,,
43889.41,0,,,,,,,,,,,,
192800.25,0,,,,,,,,,,,,
75762,0,,,,,,,,,,,,
9854.72,1,,,,,,,,,,,,
115724.78,0,,,,,,,,,,,,
106303.4,0,,,,,,,,,,,,
183868.01,0,,,,,,,,,,,,
153895.46,0,,,,,,,,,,,,
66695.71,0,,,,,,,,,,,,
173851.11,0,,,,,,,,,,,,
177423.02,1,,,,,,,,,,,,
109096.71,1,,,,,,,,,,,,
166656.18,0,,,,,,,,,,,,
176921,0,,,,,,,,,,,,
98413.1,0,,,,,,,,,,,,
77500.81,0,,,,,,,,,,,,
119747.08,0,,,,,,,,,,,,
160387.98,0,,,,,,,,,,,,
193715,0,,,,,,,,,,,,
28045.77,0,,,,,,,,,,,,
150757.35,0,,,,,,,,,,,,
82252.28,0,,,,,,,,,,,,
154395.56,0,,,,,,,,,,,,
83866.35,1,,,,,,,,,,,,
39830.1,0,,,,,,,,,,,,
12429.22,0,,,,,,,,,,,,
18772.5,1,,,,,,,,,,,,
9574.83,0,,,,,,,,,,,,
188486.94,0,,,,,,,,,,,,
64716.08,0,,,,,,,,,,,,
84749.96,0,,,,,,,,,,,,
180551.76,0,,,,,,,,,,,,
60907.49,0,,,,,,,,,,,,
174107.04,0,,,,,,,,,,,,
110405.9,0,,,,,,,,,,,,
187636.06,1,,,,,,,,,,,,
66580.13,1,,,,,,,,,,,,
178779.52,0,,,,,,,,,,,,
70783.61,0,,,,,,,,,,,,
46772.36,0,,,,,,,,,,,,
163327.27,0,,,,,,,,,,,,
103760.53,0,,,,,,,,,,,,
107839.03,0,,,,,,,,,,,,
32900.41,1,,,,,,,,,,,,
193984.6,0,,,,,,,,,,,,
140889.32,0,,,,,,,,,,,,
125646.82,0,,,,,,,,,,,,
20344.02,0,,,,,,,,,,,,
174268.87,0,,,,,,,,,,,,
108500.66,1,,,,,,,,,,,,
83247.14,0,,,,,,,,,,,,
121840.2,1,,,,,,,,,,,,
132908.07,0,,,,,,,,,,,,
100075.1,1,,,,,,,,,,,,
119327.75,0,,,,,,,,,,,,
136737.13,0,,,,,,,,,,,,
22356.97,0,,,,,,,,,,,,
10137.34,1,,,,,,,,,,,,
158379.25,0,,,,,,,,,,,,
94570.56,0,,,,,,,,,,,,
980.93,1,,,,,,,,,,,,
95583.45,0,,,,,,,,,,,,
86044.98,0,,,,,,,,,,,,
166236.38,1,,,,,,,,,,,,
5240.53,0,,,,,,,,,,,,
150684.23,0,,,,,,,,,,,,
129508.96,0,,,,,,,,,,,,
70665.16,0,,,,,,,,,,,,
102085.35,0,,,,,,,,,,,,
195052.12,0,,,,,,,,,,,,
93739.71,1,,,,,,,,,,,,
65612.12,0,,,,,,,,,,,,
160095.48,0,,,,,,,,,,,,
49506.82,0,,,,,,,,,,,,
92406.22,0,,,,,,,,,,,,
7415.96,0,,,,,,,,,,,,
25059.06,0,,,,,,,,,,,,
116816.54,1,,,,,,,,,,,,
144078.02,0,,,,,,,,,,,,
126675.62,0,,,,,,,,,,,,
183682.09,0,,,,,,,,,,,,
166850.57,0,,,,,,,,,,,,
27359.19,0,,,,,,,,,,,,
101314.65,1,,,,,,,,,,,,
27979.16,0,,,,,,,,,,,,
109470.34,0,,,,,,,,,,,,
93713.13,0,,,,,,,,,,,,
